HAMPSTEAD,4436,27,0.61,2018-05-18 16:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 16:00
HAMPSTEAD,4436,27,0.61,2018-05-18 16:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 15:45
HAMPSTEAD,4436,27,0.61,2018-05-18 15:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 15:30
HAMPSTEAD,4436,27,0.61,2018-05-18 15:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 15:15
HAMPSTEAD,4436,27,0.61,2018-05-18 15:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 15:00
HAMPSTEAD,4436,27,0.61,2018-05-18 15:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 14:45
BERLIN,5370,1,0.02,2018-05-18 14:45
CONWAY,4692,1,0.02,2018-05-18 14:45
GILFORD,5793,1,0.02,2018-05-18 14:45
HAMPSTEAD,4436,27,0.61,2018-05-18 14:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 14:30
BERLIN,5370,1,0.02,2018-05-18 14:30
CONWAY,4692,1,0.02,2018-05-18 14:30
GILFORD,5793,1,0.02,2018-05-18 14:30
HAMPSTEAD,4436,27,0.61,2018-05-18 14:30
MADISON,2037,2,0.10,2018-05-18 14:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 14:15
BERLIN,5370,1,0.02,2018-05-18 14:15
CONWAY,4692,1,0.02,2018-05-18 14:15
GILFORD,5793,1,0.02,2018-05-18 14:15
HAMPSTEAD,4436,27,0.61,2018-05-18 14:15
MADISON,2037,2,0.10,2018-05-18 14:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 14:00
BERLIN,5370,1,0.02,2018-05-18 14:00
CONWAY,4692,1,0.02,2018-05-18 14:00
CORNISH,517,2,0.39,2018-05-18 14:00
GILFORD,5793,1,0.02,2018-05-18 14:00
HAMPSTEAD,4436,27,0.61,2018-05-18 14:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 13:45
BERLIN,5370,1,0.02,2018-05-18 13:45
CONWAY,4692,1,0.02,2018-05-18 13:45
CORNISH,517,2,0.39,2018-05-18 13:45
HAMPSTEAD,4436,27,0.61,2018-05-18 13:45
HUDSON,11402,1,0.01,2018-05-18 13:45
MADISON,2037,1,0.05,2018-05-18 13:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 13:30
BERLIN,5370,1,0.02,2018-05-18 13:30
CORNISH,517,2,0.39,2018-05-18 13:30
HAMPSTEAD,4436,27,0.61,2018-05-18 13:30
HUDSON,11402,1,0.01,2018-05-18 13:30
MADISON,2037,1,0.05,2018-05-18 13:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 13:15
CORNISH,517,2,0.39,2018-05-18 13:15
HUDSON,11402,1,0.01,2018-05-18 13:15
MADISON,2037,1,0.05,2018-05-18 13:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 13:00
CORNISH,517,2,0.39,2018-05-18 13:00
HARRISVILLE,789,3,0.38,2018-05-18 13:00
HUDSON,11402,1,0.01,2018-05-18 13:00
KEENE,11416,70,0.61,2018-05-18 13:00
MADISON,2037,1,0.05,2018-05-18 13:00
NELSON,498,311,62,2018-05-18 13:00
ROXBURY,125,23,18,2018-05-18 13:00
STODDARD,1239,36,3,2018-05-18 13:00
SULLIVAN,373,347,93,2018-05-18 13:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 12:45
CORNISH,517,2,0.39,2018-05-18 12:45
HUDSON,11402,1,0.01,2018-05-18 12:45
MADISON,2037,1,0.05,2018-05-18 12:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 12:30
CORNISH,517,2,0.39,2018-05-18 12:30
HENNIKER,2462,1,0.04,2018-05-18 12:30
HOPKINTON,2974,1,0.03,2018-05-18 12:30
HUDSON,11402,1,0.01,2018-05-18 12:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 12:15
CORNISH,517,2,0.39,2018-05-18 12:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 12:00
CORNISH,517,2,0.39,2018-05-18 12:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 11:45
CORNISH,517,2,0.39,2018-05-18 11:45
NELSON,498,1,0.20,2018-05-18 11:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 11:30
CORNISH,517,2,0.39,2018-05-18 11:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 11:15
CORNISH,517,1,0.19,2018-05-18 11:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 11:00
CORNISH,517,1,0.19,2018-05-18 11:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 10:45
CORNISH,517,1,0.19,2018-05-18 10:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 10:30
CORNISH,517,1,0.19,2018-05-18 10:30
TEMPLE,700,2,0.29,2018-05-18 10:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 10:15
CORNISH,517,1,0.19,2018-05-18 10:15
TEMPLE,700,1,0.14,2018-05-18 10:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 10:00
CORNISH,517,1,0.19,2018-05-18 10:00
TEMPLE,700,1,0.14,2018-05-18 10:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 09:45
CORNISH,517,1,0.19,2018-05-18 09:45
GREENLAND,2100,1,0.05,2018-05-18 09:45
NASHUA,42846,1,0.00,2018-05-18 09:45
TEMPLE,700,1,0.14,2018-05-18 09:45
WILTON,1990,1,0.05,2018-05-18 09:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 09:30
CORNISH,517,1,0.19,2018-05-18 09:30
GREENLAND,2100,1,0.05,2018-05-18 09:30
NASHUA,42846,1,0.00,2018-05-18 09:30
TEMPLE,700,1,0.14,2018-05-18 09:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 09:15
CORNISH,517,1,0.19,2018-05-18 09:15
GREENLAND,2100,1,0.05,2018-05-18 09:15
NASHUA,42846,1,0.00,2018-05-18 09:15
TEMPLE,700,1,0.14,2018-05-18 09:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 09:00
GREENLAND,2100,1,0.05,2018-05-18 09:00
KEENE,11416,2,0.02,2018-05-18 09:00
NASHUA,42846,1,0.00,2018-05-18 09:00
TEMPLE,700,1,0.14,2018-05-18 09:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 08:45
GREENLAND,2100,1,0.05,2018-05-18 08:45
KEENE,11416,2,0.02,2018-05-18 08:45
NASHUA,42846,1,0.00,2018-05-18 08:45
TEMPLE,700,1,0.14,2018-05-18 08:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 08:30
GREENLAND,2100,1,0.05,2018-05-18 08:30
KEENE,11416,1,0.01,2018-05-18 08:30
TEMPLE,700,1,0.14,2018-05-18 08:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 08:15
GREENLAND,2100,1,0.05,2018-05-18 08:15
KEENE,11416,1,0.01,2018-05-18 08:15
TEMPLE,700,1,0.14,2018-05-18 08:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 08:00
TEMPLE,700,1,0.14,2018-05-18 08:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 07:45
TEMPLE,700,1,0.14,2018-05-18 07:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 07:30
TEMPLE,700,1,0.14,2018-05-18 07:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 02:15
MANCHESTER,57946,1,0.00,2018-05-18 02:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 02:00
MANCHESTER,57946,1,0.00,2018-05-18 02:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 01:45
MANCHESTER,57946,1,0.00,2018-05-18 01:45
WILTON,1990,28,1,2018-05-18 01:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 01:30
MANCHESTER,57946,1,0.00,2018-05-18 01:30
WILTON,1990,28,1,2018-05-18 01:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 01:15
MANCHESTER,57946,1,0.00,2018-05-18 01:15
WILTON,1990,28,1,2018-05-18 01:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 01:00
MANCHESTER,57946,1,0.00,2018-05-18 01:00
WILTON,1990,28,1,2018-05-18 01:00
Town,Total Cust.,Cust. Out,% Out,2018-05-18 00:45
MANCHESTER,57946,1,0.00,2018-05-18 00:45
WILTON,1990,28,1,2018-05-18 00:45
Town,Total Cust.,Cust. Out,% Out,2018-05-18 00:30
MANCHESTER,57946,1,0.00,2018-05-18 00:30
WILTON,1990,28,1,2018-05-18 00:30
Town,Total Cust.,Cust. Out,% Out,2018-05-18 00:15
MANCHESTER,57946,1,0.00,2018-05-18 00:15
WILTON,1990,28,1,2018-05-18 00:15
Town,Total Cust.,Cust. Out,% Out,2018-05-18 00:00
BRADFORD,1113,2,0.18,2018-05-18 00:00
WILTON,1990,28,1,2018-05-18 00:00
